Date,AAPL,GOOG,MSFT,META,SPY,QQQ
3/31/2021,120.05632019042969,103.43150329589844,229.70779418945312,294.21783447265625,379.1741943359375,313.0945129394531
4/1/2021,120.89175415039062,106.88749694824219,236.1186065673828,298.34344482421875,383.2689208984375,318.4316711425781
4/5/2021,123.74205017089844,111.27749633789062,242.66580200195312,308.58258056640625,388.7699279785156,324.78912353515625
4/6/2021,124.04671478271484,111.23750305175781,241.48692321777344,305.9353942871094,388.5404968261719,324.5634766
4/7/2021,125.7077637,112.48400115966797,243.47447204589844,312.7581481933594,388.99005126953125,325.3483581542969
4/8/2021,128.12557983398438,113.27200317382812,246.73834228515625,312.6882324,390.8365173339844,328.74285888671875
4/9/2021,130.72032165527344,114.29399871826172,249.2714844,312.1288146972656,393.6779479980469,330.7344970703125
4/12/2021,128.9905242919922,112.739502,249.32992553710938,311.2098083496094,393.82147216796875,330.3028564453125
4/13/2021,132.12582397460938,113.3635025024414,251.84356689453125,309.43170166015625,394.9886169433594,334.1585388183594
4/14/2021,129.7669677734375,112.74199676513672,249.01817321777344,302.4990539550781,393.6396789550781,330.14581298828125
4/15/2021,132.19464111328125,114.83300018310547,252.82762145996094,307.4937438964844,397.8683166503906,335.1494445800781
4/16/2021,131.86045837402344,114.88800048828125,254.03570556640625,305.8554688,399.1982116699219,335.5418701171875
4/19/2021,132.52877807617188,115.12000274658203,252.08717346191406,301.9196472167969,397.23687744140625,332.4710388183594
4/20/2021,130.8284454345703,114.68150329589844,251.61949157714844,302.3292236328125,394.3285217285156,330.0477600097656
4/21/2021,131.2117919921875,114.66449737548828,253.87986755371094,301.1504821777344,398.0596923828125,332.873291
4/22/2021,129.6785125732422,113.39600372314453,250.5575714111328,296.2057189941406,394.42413330078125,328.86065673828125
4/23/2021,132.01773071289062,115.76499938964844,254.4351806640625,300.81085205078125,398.7006530761719,333.0008239746094
4/26/2021,132.41085815429688,116.33699798583984,254.8249053955078,302.71881103515625,399.53302001953125,335.1690368652344
4/27/2021,132.08651733398438,115.35600280761719,255.23414611816406,303.2482604980469,399.4469299316406,333.71697998046875
4/28/2021,131.29043579101562,118.99549865722656,248.0146484,306.7745056152344,399.33209228515625,332.5888672
4/29/2021,131.19212341308594,121.49449920654297,246.017334,329.1607666015625,401.8769531,333.7856750488281
4/30/2021,129.20672607421875,120.50599670410156,245.69583129882812,324.7354431152344,399.2364501953125,331.5978698730469
5/3/2021,130.2682342529297,119.75849914550781,245.38406372070312,322.23809814453125,400.0975036621094,329.8319091796875
5/4/2021,125.65860748291016,117.7125015258789,241.41871643066406,318.0225524902344,397.6291809082031,323.8963623046875
5/5/2021,125.90434265136719,117.83699798583984,240.13265991210938,314.68609619140625,397.75360107421875,322.8072814941406
5/6/2021,127.51624298095703,119.06749725341797,243.3088379,319.6808166503906,400.9298400878906,325.24041748046875
5/7/2021,128.1955566,119.93450164794922,245.96864318847656,318.7417907714844,403.8477478027344,327.8795166015625
5/10/2021,124.88752746582031,117.08300018310547,240.82440185546875,305.6457214355469,399.8487548828125,319.59918212890625
5/11/2021,123.96207427978516,115.43800354003906,239.8988494873047,306.2051086425781,396.28021240234375,319.1576843261719
5/12/2021,120.87065124511719,111.9540023803711,232.8547363,302.22930908203125,387.8611145019531,310.8968811035156
5/13/2021,123.03662872314453,113.09850311279297,236.78109741210938,304.93646240234375,392.52032470703125,313.3005676269531
5/14/2021,125.4782485961914,115.80799865722656,241.76947021484375,315.6051330566406,398.54754638671875,320.2172546386719
5/17/2021,124.31649780273438,116.07050323486328,238.87583923339844,315.1256408691406,397.5335388183594,318.2746582
5/18/2021,122.91844940185547,115.17150115966797,236.829834,309.6314697265625,394.10845947265625,316.1261291503906
5/19/2021,122.7609634399414,115.43550109863281,237.4157257080078,313.25762939453125,393.0752258300781,316.4891052246094
5/20/2021,125.34040832519531,117.80449676513672,240.69691467285156,318.2723083496094,397.30389404296875,322.6110534667969
5/21/2021,123.489502,117.25499725341797,239.4176483154297,315.89483642578125,396.9786071777344,320.8255615234375
5/24/2021,125.13365936279297,120.33350372314453,244.89601135253906,324.2859191894531,401.0254821777344,326.2215270996094
5/25/2021,124.93675994873047,120.45349884033203,245.8139648,327.4425964355469,400.13580322265625,326.67279052734375
5/26/2021,124.88752746582031,121.67649841308594,245.58938598632812,327.3127136230469,400.9298400878906,327.8109130859375
5/27/2021,123.34181213378906,120.12550354003906,243.4605255126953,332.3973083496094,401.1403503417969,326.5845031738281
5/28/2021,122.68218231201172,120.5780029296875,243.8218231201172,328.3815918,401.8578186035156,327.6146545410156
6/1/2021,122.35729217529297,121.4905014038086,241.5953369140625,328.7811584472656,401.5038757324219,326.5256348
6/2/2021,123.12521362304688,121.06400299072266,241.49769592285156,328.8011169433594,402.13531494140625,327.1633301
6/3/2021,121.62873840332031,120.23049926757812,239.94500732421875,325.6944274902344,400.6428223,323.7589416503906
6/4/2021,123.94237518310547,122.58799743652344,244.90579223632812,329.9998779296875,404.3069763183594,329.2530517578125
6/7/2021,123.95222473144531,123.30449676513672,247.85494995117188,336.2232360839844,403.9147644042969,330.2341613769531
6/8/2021,124.77923583984375,124.14250183105469,246.64401245117188,333.3263244628906,404.0009460449219,330.39117431640625
6/9/2021,125.1631851196289,124.56999969482422,247.64007568359375,329.89996337890625,403.39813232421875,330.4695739746094
6/10/2021,124.15898895263672,126.08000183105469,251.20445251464844,332.1076354980469,405.27325439453125,333.91326904296875
6/11/2021,125.37979125976562,125.69650268554688,251.83924865722656,330.9089050292969,405.9430847167969,334.786377
6/14/2021,128.4613494873047,126.35199737548828,253.79229736328125,336.4130554199219,406.8519287109375,337.9945983886719
6/15/2021,127.6343765258789,126.03299713134766,252.29815673828125,336.3930969238281,406.10565185546875,335.78717041015625
6/16/2021,128.13645935058594,125.69650268554688,251.34117126464844,330.72906494140625,403.83819580078125,334.56072998046875
6/17/2021,129.75108337402344,126.37100219726562,254.77853393554688,336.1533508300781,403.70428466796875,338.8088684082031
6/18/2021,128.44166564941406,125.56749725341797,253.34304809570312,329.31060791015625,398.25811767578125,336.1500549316406
6/21/2021,130.25323486328125,126.45500183105469,256.4679870605469,331.93780517578125,403.9595947265625,338.2392578
6/22/2021,131.90721130371094,126.99949645996094,259.2803649902344,338.6706543,406.1192626953125,341.3922119140625
6/23/2021,131.63153076171875,126.46150207519531,259.0460205078125,340.2290039,405.62969970703125,341.5591735839844
6/24/2021,131.34603881835938,127.28199768066406,260.4327392578125,342.8162536621094,408.0294189453125,343.6710205078125
6/25/2021,131.05068969726562,126.99500274658203,258.8019104003906,341.0081787109375,409.47869873046875,343.2486267089844
6/28/2021,132.69485473632812,126.81950378417969,262.4151306152344,355.2630615234375,410.3041992,347.4230957
6/29/2021,134.22088623046875,126.01850128173828,265.0321960449219,351.5170593261719,410.52496337890625,348.68035888671875
6/30/2021,134.8411102294922,125.31600189208984,264.5439453,347.3414611816406,410.87054443359375,348.13031005859375
7/1/2021,135.14633178710938,126.36849975585938,265.2275695800781,354.0144043,413.14532470703125,348.26788330078125
7/2/2021,137.79473876953125,128.7189941,271.13555908203125,354.3240661621094,416.3031921386719,352.2655029296875
7/6/2021,139.82284545898438,129.7709961,271.1453552246094,352.4060974121094,415.54498291015625,353.7879638671875
7/7/2021,142.3334197998047,130.07749938964844,273.3620300292969,350.1184997558594,417.0134582519531,354.5344543457031
7/8/2021,141.0239715576172,129.177002,270.91107177734375,345.28363037109375,413.6156311035156,352.3931884765625
7/9/2021,142.8650360107422,129.57449340820312,271.4188232421875,350.0486145019531,418.03094482421875,354.59332275390625
7/12/2021,142.26446533203125,130.56399536132812,270.8133239746094,352.78570556640625,419.5282287597656,355.9783020019531
7/13/2021,143.38682556152344,130.9945068359375,274.3874816894531,351.7168273925781,418.0980529785156,355.9783020019531
7/14/2021,146.8425293,132.08250427246094,275.8815612792969,347.2615661621094,418.7220458984375,356.6167297363281
7/15/2021,146.18289184570312,131.26649475097656,274.4363098144531,344.09490966796875,417.2918701171875,354.1120605
7/16/2021,144.12522888183594,131.8455047607422,274.1628418,340.79840087890625,414.01873779296875,351.2439270019531
7/19/2021,140.2461700439453,129.25399780273438,270.5106506347656,336.5928955078125,407.9045715332031,348.3660583496094
7/20/2021,143.88893127441406,131.10150146484375,272.76641845703125,341.2978820800781,413.7500305175781,352.4128418
7/21/2021,143.15054321289062,132.60049438476562,274.79754638671875,345.8630371,417.09991455078125,355.13360595703125
7/22/2021,144.5288848876953,133.32850646972656,279.4264221191406,350.8177795410156,417.97332763671875,357.4810791015625
7/23/2021,146.26165771484375,137.8159942626953,282.8735656738281,369.3980712890625,422.2734680175781,361.6555480957031
7/26/2021,146.68502807617188,139.64450073242188,282.2680664,372.0652160644531,423.3100280761719,361.94036865234375
7/27/2021,144.49935913085938,136.79649353027344,279.8169860839844,367.420166,421.3807678222656,357.95257568359375
7/28/2021,142.73704528808594,136.38150024414062,279.5044860839844,372.8843688964844,421.20806884765625,359.3276672363281
7/29/2021,143.38682556152344,136.54049682617188,279.7779846191406,357.9402160644531,422.9549560546875,359.96612548828125
7/30/2021,143.60340881347656,135.2209930419922,278.2252502441406,355.9223633,420.90081787109375,358.0901184082031
8/2/2021,143.26869201660156,135.989502,278.1373596191406,351.5769958496094,420.01776123046875,358.1195373535156
